City,SKU,Date,Transfer Quantity
Nashik,M002,2023-01-03,24
Nashik,M002,2023-01-04,22
Nashik,M002,2023-01-05,16
Nashik,M002,2023-01-06,24
Nashik,M002,2023-01-07,20
Nashik,M002,2023-01-08,18
Nashik,M002,2023-01-09,24
Nashik,M002,2023-01-10,21
Nashik,M002,2023-01-11,24
Nashik,M002,2023-01-12,16
Nashik,M002,2023-01-13,17
Nashik,M002,2023-01-14,18
Nashik,M002,2023-01-15,23
Nashik,M002,2023-01-16,19
Nashik,M002,2023-01-17,18
Nashik,M002,2023-01-18,19
Nashik,M002,2023-01-19,21
Nashik,M002,2023-01-20,23
Nashik,M002,2023-01-21,21
Nashik,M002,2023-01-22,21
Nashik,M002,2023-01-23,20
Nashik,M002,2023-01-24,18
Nashik,M002,2023-01-25,18
Nashik,M002,2023-01-26,20
Nashik,M002,2023-01-27,26
Nashik,M002,2023-01-28,21
Nashik,M002,2023-01-29,27
Nashik,M002,2023-01-30,20
Nashik,M003,2023-01-01,23
Nashik,M003,2023-01-02,26
Nashik,M003,2023-01-03,17
Nashik,M003,2023-01-04,23
Nashik,M003,2023-01-05,17
Nashik,M003,2023-01-06,28
Nashik,M003,2023-01-07,17
Nashik,M003,2023-01-08,22
Nashik,M003,2023-01-09,26
Nashik,M003,2023-01-10,20
Nashik,M003,2023-01-11,24
Nashik,M003,2023-01-12,19
Nashik,M003,2023-01-13,18
Nashik,M003,2023-01-14,23
Nashik,M003,2023-01-15,20
Nashik,M003,2023-01-16,19
Nashik,M003,2023-01-17,27
Nashik,M003,2023-01-18,19
Nashik,M003,2023-01-19,18
Nashik,M003,2023-01-20,19
Nashik,M003,2023-01-21,19
Nashik,M003,2023-01-22,19
Nashik,M003,2023-01-23,23
Nashik,M003,2023-01-24,23
Nashik,M003,2023-01-25,22
Nashik,M003,2023-01-26,20
Nashik,M003,2023-01-27,20
Nashik,M003,2023-01-28,20
Nashik,M003,2023-01-29,23
Nashik,M003,2023-01-30,23
Nashik,M004,2023-01-01,22
Nashik,M004,2023-01-02,22
Nashik,M004,2023-01-03,19
Nashik,M004,2023-01-04,19
Nashik,M004,2023-01-05,17
Nashik,M004,2023-01-06,20
Nashik,M004,2023-01-07,22
Nashik,M004,2023-01-08,19
Nashik,M004,2023-01-09,25
Nashik,M004,2023-01-10,18
Nashik,M004,2023-01-11,21
Nashik,M004,2023-01-12,19
Nashik,M004,2023-01-13,18
Nashik,M004,2023-01-14,27
Nashik,M004,2023-01-15,18
Nashik,M004,2023-01-16,22
Nashik,M004,2023-01-17,19
Nashik,M004,2023-01-18,20
Nashik,M004,2023-01-19,27
Nashik,M004,2023-01-20,19
Nashik,M004,2023-01-21,20
Nashik,M004,2023-01-22,25
Nashik,M004,2023-01-23,19
Nashik,M004,2023-01-24,20
Nashik,M004,2023-01-25,27
Nashik,M004,2023-01-26,26
Nashik,M004,2023-01-27,22
Nashik,M004,2023-01-28,18
Nashik,M004,2023-01-29,23
Nashik,M004,2023-01-30,20
Nashik,M005,2023-01-01,22
Nashik,M005,2023-01-02,24
Nashik,M005,2023-01-03,19
Nashik,M005,2023-01-04,26
Nashik,M005,2023-01-05,20
Nashik,M005,2023-01-06,27
Nashik,M005,2023-01-07,18
Nashik,M005,2023-01-08,22
Nashik,M005,2023-01-09,21
Nashik,M005,2023-01-10,17
Nashik,M005,2023-01-11,25
Nashik,M005,2023-01-12,24
Nashik,M005,2023-01-13,19
Nashik,M005,2023-01-14,20
Nashik,M005,2023-01-15,26
Nashik,M005,2023-01-16,23
Nashik,M005,2023-01-17,26
Nashik,M005,2023-01-18,23
Nashik,M005,2023-01-19,25
Nashik,M005,2023-01-20,19
Nashik,M005,2023-01-21,24
Nashik,M005,2023-01-22,18
Nashik,M005,2023-01-23,19
Nashik,M005,2023-01-24,24
Nashik,M005,2023-01-25,19
Nashik,M005,2023-01-26,22
Nashik,M005,2023-01-27,20
Nashik,M005,2023-01-28,21
Nashik,M005,2023-01-29,17
Nashik,M005,2023-01-30,18
Nashik,B001,2023-01-01,24
Nashik,B001,2023-01-02,29
Nashik,B001,2023-01-03,30
Nashik,B001,2023-01-04,33
Nashik,B001,2023-01-05,30
Nashik,B001,2023-01-06,26
Nashik,B001,2023-01-07,36
Nashik,B001,2023-01-08,30
Nashik,B001,2023-01-09,33
Nashik,B001,2023-01-10,27
Nashik,B001,2023-01-11,31
Nashik,B001,2023-01-12,37
Nashik,B001,2023-01-13,29
Nashik,B001,2023-01-14,31
Nashik,B001,2023-01-15,24
Nashik,B001,2023-01-16,34
Nashik,B001,2023-01-17,32
Nashik,B001,2023-01-18,33
Nashik,B001,2023-01-19,33
Nashik,B001,2023-01-20,30
Nashik,B001,2023-01-21,30
Nashik,B001,2023-01-22,24
Nashik,B001,2023-01-23,28
Nashik,B001,2023-01-24,30
Nashik,B001,2023-01-25,25
Nashik,B001,2023-01-26,24
Nashik,B001,2023-01-27,26
Nashik,B001,2023-01-28,40
Nashik,B001,2023-01-29,30
Nashik,B001,2023-01-30,25
Nashik,B002,2023-01-01,22
Nashik,B002,2023-01-02,24
Nashik,B002,2023-01-03,27
Nashik,B002,2023-01-04,25
Nashik,B002,2023-01-05,24
Nashik,B002,2023-01-06,26
Nashik,B002,2023-01-07,26
Nashik,B002,2023-01-08,37
Nashik,B002,2023-01-09,30
Nashik,B002,2023-01-10,38
Nashik,B002,2023-01-11,36
Nashik,B002,2023-01-12,34
Nashik,B002,2023-01-13,28
Nashik,B002,2023-01-14,26
Nashik,B002,2023-01-15,28
Nashik,B002,2023-01-16,28
Nashik,B002,2023-01-17,24
Nashik,B002,2023-01-18,31
Nashik,B002,2023-01-19,36
Nashik,B002,2023-01-20,22
Nashik,B002,2023-01-21,21
Nashik,B002,2023-01-22,31
Nashik,B002,2023-01-23,29
Nashik,B002,2023-01-24,32
Nashik,B002,2023-01-25,30
Nashik,B002,2023-01-26,24
Nashik,B002,2023-01-27,36
Nashik,B002,2023-01-28,32
Nashik,B002,2023-01-29,36
Nashik,B002,2023-01-30,31
Nashik,B003,2023-01-01,21
Nashik,B003,2023-01-02,33
Nashik,B003,2023-01-03,33
Nashik,B003,2023-01-04,35
Nashik,B003,2023-01-05,30
Nashik,B003,2023-01-06,40
Nashik,B003,2023-01-07,28
Nashik,B003,2023-01-08,36
Nashik,B003,2023-01-09,24
Nashik,B003,2023-01-10,31
Nashik,B003,2023-01-11,27
Nashik,B003,2023-01-12,30
Nashik,B003,2023-01-13,39
Nashik,B003,2023-01-14,25
Nashik,B003,2023-01-15,25
Nashik,B003,2023-01-16,30
Nashik,B003,2023-01-17,30
Nashik,B003,2023-01-18,24
Nashik,B003,2023-01-19,30
Nashik,B003,2023-01-20,25
Nashik,B003,2023-01-21,22
Nashik,B003,2023-01-22,31
Nashik,B003,2023-01-23,36
Nashik,B003,2023-01-24,39
Nashik,B003,2023-01-25,39
Nashik,B003,2023-01-26,23
Nashik,B003,2023-01-27,25
Nashik,B003,2023-01-28,32
Nashik,B003,2023-01-29,38
Nashik,B003,2023-01-30,28
Nashik,B004,2023-01-01,16
Nashik,B004,2023-01-02,36
Nashik,B004,2023-01-03,27
Nashik,B004,2023-01-04,37
Nashik,B004,2023-01-05,31
Nashik,B004,2023-01-06,27
Nashik,B004,2023-01-07,34
Nashik,B004,2023-01-08,27
Nashik,B004,2023-01-09,28
Nashik,B004,2023-01-10,28
Nashik,B004,2023-01-11,31
Nashik,B004,2023-01-12,23
Nashik,B004,2023-01-13,23
Nashik,B004,2023-01-14,22
Nashik,B004,2023-01-15,30
Nashik,B004,2023-01-16,22
Nashik,B004,2023-01-17,28
Nashik,B004,2023-01-18,25
Nashik,B004,2023-01-19,25
Nashik,B004,2023-01-20,34
Nashik,B004,2023-01-21,35
Nashik,B004,2023-01-22,31
Nashik,B004,2023-01-23,32
Nashik,B004,2023-01-24,26
Nashik,B004,2023-01-25,33
Nashik,B004,2023-01-26,32
Nashik,B004,2023-01-27,34
Nashik,B004,2023-01-28,22
Nashik,B004,2023-01-29,30
Nashik,B004,2023-01-30,29
Nashik,B005,2023-01-01,42
Nashik,B005,2023-01-02,50
Nashik,B005,2023-01-03,41
Nashik,B005,2023-01-04,45
Nashik,B005,2023-01-05,46
Nashik,B005,2023-01-06,47
Nashik,B005,2023-01-07,49
Nashik,B005,2023-01-08,41
Nashik,B005,2023-01-09,44
Nashik,B005,2023-01-10,40
Nashik,B005,2023-01-11,40
Nashik,B005,2023-01-12,53
Nashik,B005,2023-01-13,45
Nashik,B005,2023-01-14,47
Nashik,B005,2023-01-15,46
Nashik,B005,2023-01-16,42
Nashik,B005,2023-01-17,41
Nashik,B005,2023-01-18,47
Nashik,B005,2023-01-19,37
Nashik,B005,2023-01-20,48
Nashik,B005,2023-01-21,46
Nashik,B005,2023-01-22,46
Nashik,B005,2023-01-23,41
Nashik,B005,2023-01-24,37
Nashik,B005,2023-01-25,40
Nashik,B005,2023-01-26,40
Nashik,B005,2023-01-27,48
Nashik,B005,2023-01-28,38
Nashik,B005,2023-01-29,48
Nashik,B005,2023-01-30,42
Nashik,V001,2023-01-01,37
Nashik,V001,2023-01-02,42
Nashik,V001,2023-01-03,49
Nashik,V001,2023-01-04,45
Nashik,V001,2023-01-05,42
Nashik,V001,2023-01-06,49
Nashik,V001,2023-01-07,46
Nashik,V001,2023-01-08,49
Nashik,V001,2023-01-09,46
Nashik,V001,2023-01-10,46
Nashik,V001,2023-01-11,45
Nashik,V001,2023-01-12,38
Nashik,V001,2023-01-13,43
Nashik,V001,2023-01-14,47
Nashik,V001,2023-01-15,44
Nashik,V001,2023-01-16,50
Nashik,V001,2023-01-17,42
Nashik,V001,2023-01-18,36
Nashik,V001,2023-01-19,52
Nashik,V001,2023-01-20,48
Nashik,V001,2023-01-21,40
Nashik,V001,2023-01-22,40
Nashik,V001,2023-01-23,49
Nashik,V001,2023-01-24,48
Nashik,V001,2023-01-25,43
Nashik,V001,2023-01-26,38
Nashik,V001,2023-01-27,36
Nashik,V001,2023-01-28,45
Nashik,V001,2023-01-29,49
Nashik,V001,2023-01-30,45
Nashik,V002,2023-01-01,66
Nashik,V002,2023-01-02,69
Nashik,V002,2023-01-03,65
Nashik,V002,2023-01-04,52
Nashik,V002,2023-01-05,55
Nashik,V002,2023-01-06,59
Nashik,V002,2023-01-07,58
Nashik,V002,2023-01-08,55
Nashik,V002,2023-01-09,58
Nashik,V002,2023-01-10,69
Nashik,V002,2023-01-11,53
Nashik,V002,2023-01-12,54
Nashik,V002,2023-01-13,68
Nashik,V002,2023-01-14,54
Nashik,V002,2023-01-15,59
Nashik,V002,2023-01-16,66
Nashik,V002,2023-01-17,56
Nashik,V002,2023-01-18,65
Nashik,V002,2023-01-19,61
Nashik,V002,2023-01-20,41
Nashik,V002,2023-01-21,48
Nashik,V002,2023-01-22,42
Nashik,V002,2023-01-23,35
Nashik,V002,2023-01-24,40
Nashik,V002,2023-01-25,38
Nashik,V002,2023-01-26,35
Nashik,V002,2023-01-27,36
Nashik,V002,2023-01-28,43
Nashik,V002,2023-01-29,37
Nashik,V002,2023-01-30,51
Nashik,V003,2023-01-01,53
Nashik,V003,2023-01-02,60
Nashik,V003,2023-01-03,61
Nashik,V003,2023-01-04,54
Nashik,V003,2023-01-05,62
Nashik,V003,2023-01-06,59
Nashik,V003,2023-01-07,68
Nashik,V003,2023-01-08,62
Nashik,V003,2023-01-09,61
Nashik,V003,2023-01-10,62
Nashik,V003,2023-01-11,66
Nashik,V003,2023-01-12,57
Nashik,V003,2023-01-13,52
Nashik,V003,2023-01-14,63
Nashik,V003,2023-01-15,63
Nashik,V003,2023-01-16,65
Nashik,V003,2023-01-17,60
Nashik,V003,2023-01-18,63
Nashik,V003,2023-01-19,65
Nashik,V003,2023-01-20,36
Nashik,V003,2023-01-21,39
Nashik,V003,2023-01-22,50
Nashik,V003,2023-01-23,40
Nashik,V003,2023-01-24,38
Nashik,V003,2023-01-25,42
Nashik,V003,2023-01-26,47
Nashik,V003,2023-01-27,38
Nashik,V003,2023-01-28,42
Nashik,V003,2023-01-29,45
Nashik,V003,2023-01-30,47
Nashik,V004,2023-01-01,69
Nashik,V004,2023-01-02,55
Nashik,V004,2023-01-03,59
Nashik,V004,2023-01-04,58
Nashik,V004,2023-01-05,60
Nashik,V004,2023-01-06,59
Nashik,V004,2023-01-07,53
Nashik,V004,2023-01-08,67
Nashik,V004,2023-01-09,56
Nashik,V004,2023-01-10,63
Nashik,V004,2023-01-11,67
Nashik,V004,2023-01-12,66
Nashik,V004,2023-01-13,59
Nashik,V004,2023-01-14,64
Nashik,V004,2023-01-15,52
Nashik,V004,2023-01-16,52
Nashik,V004,2023-01-17,66
Nashik,V004,2023-01-18,58
Nashik,V004,2023-01-19,62
Nashik,V004,2023-01-20,37
Nashik,V004,2023-01-21,45
Nashik,V004,2023-01-22,36
Nashik,V004,2023-01-23,46
Nashik,V004,2023-01-24,35
Nashik,V004,2023-01-25,43
Nashik,V004,2023-01-26,34
Nashik,V004,2023-01-27,44
Nashik,V004,2023-01-28,37
Nashik,V004,2023-01-29,42
Nashik,V004,2023-01-30,46
Nashik,V005,2023-01-01,44
Nashik,V005,2023-01-02,38
Nashik,V005,2023-01-03,40
Nashik,V005,2023-01-04,37
Nashik,V005,2023-01-05,37
Nashik,V005,2023-01-06,45
Nashik,V005,2023-01-07,43
Nashik,V005,2023-01-08,47
Nashik,V005,2023-01-09,36
Nashik,V005,2023-01-10,34
Nashik,V005,2023-01-11,45
Nashik,V005,2023-01-12,37
Nashik,V005,2023-01-13,45
Nashik,V005,2023-01-14,48
Nashik,V005,2023-01-15,40
Nashik,V005,2023-01-16,37
Nashik,V005,2023-01-17,42
Nashik,V005,2023-01-18,42
Nashik,V005,2023-01-19,35
Nashik,V005,2023-01-20,34
Nashik,V005,2023-01-21,39
Nashik,V005,2023-01-22,37
Nashik,V005,2023-01-23,33
Nashik,V005,2023-01-24,38
Nashik,V005,2023-01-25,46
Nashik,V005,2023-01-26,38
Nashik,V005,2023-01-27,48
Nashik,V005,2023-01-28,41
Nashik,V005,2023-01-29,44
Nashik,V005,2023-01-30,37
Nashik,S001,2023-01-01,17
Nashik,S001,2023-01-02,23
Nashik,S001,2023-01-03,19
Nashik,S001,2023-01-04,27
Nashik,S001,2023-01-05,27
Nashik,S001,2023-01-06,26
Nashik,S001,2023-01-07,22
Nashik,S001,2023-01-08,25
Nashik,S001,2023-01-09,21
Nashik,S001,2023-01-10,29
Nashik,S001,2023-01-11,23
Nashik,S001,2023-01-12,28
Nashik,S001,2023-01-13,24
Nashik,S001,2023-01-14,26
Nashik,S001,2023-01-15,26
Nashik,S001,2023-01-16,23
Nashik,S001,2023-01-17,23
Nashik,S001,2023-01-18,26
Nashik,S001,2023-01-19,21
Nashik,S001,2023-01-20,26
Nashik,S001,2023-01-21,18
Nashik,S001,2023-01-22,27
Nashik,S001,2023-01-23,27
Nashik,S001,2023-01-24,25
Nashik,S001,2023-01-25,23
Nashik,S001,2023-01-26,25
Nashik,S001,2023-01-27,21
Nashik,S001,2023-01-28,21
Nashik,S001,2023-01-29,19
Nashik,S001,2023-01-30,28
Nashik,S002,2023-01-01,28
Nashik,S002,2023-01-02,20
Nashik,S002,2023-01-03,23
Nashik,S002,2023-01-04,22
Nashik,S002,2023-01-05,21
Nashik,S002,2023-01-06,23
Nashik,S002,2023-01-07,25
Nashik,S002,2023-01-08,28
Nashik,S002,2023-01-09,22
Nashik,S002,2023-01-10,21
Nashik,S002,2023-01-11,23
Nashik,S002,2023-01-12,23
Nashik,S002,2023-01-13,24
Nashik,S002,2023-01-14,25
Nashik,S002,2023-01-15,20
Nashik,S002,2023-01-16,26
Nashik,S002,2023-01-17,23
Nashik,S002,2023-01-18,21
Nashik,S002,2023-01-19,19
Nashik,S002,2023-01-20,25
Nashik,S002,2023-01-21,21
Nashik,S002,2023-01-22,16
Nashik,S002,2023-01-23,20
Nashik,S002,2023-01-24,27
Nashik,S002,2023-01-25,23
Nashik,S002,2023-01-26,21
Nashik,S002,2023-01-27,21
Nashik,S002,2023-01-28,19
Nashik,S002,2023-01-29,19
Nashik,S002,2023-01-30,20
Nashik,S003,2023-01-01,47
Nashik,S003,2023-01-02,24
Nashik,S003,2023-01-03,20
Nashik,S003,2023-01-04,20
Nashik,S003,2023-01-05,26
Nashik,S003,2023-01-06,20
Nashik,S003,2023-01-07,25
Nashik,S003,2023-01-08,21
Nashik,S003,2023-01-09,24
Nashik,S003,2023-01-10,19
Nashik,S003,2023-01-11,24
Nashik,S003,2023-01-12,25
Nashik,S003,2023-01-13,25
Nashik,S003,2023-01-14,26
Nashik,S003,2023-01-15,18
Nashik,S003,2023-01-16,17
Nashik,S003,2023-01-17,24
Nashik,S003,2023-01-18,22
Nashik,S003,2023-01-19,23
Nashik,S003,2023-01-20,19
Nashik,S003,2023-01-21,28
Nashik,S003,2023-01-22,24
Nashik,S003,2023-01-23,26
Nashik,S003,2023-01-24,29
Nashik,S003,2023-01-25,21
Nashik,S003,2023-01-26,22
Nashik,S003,2023-01-27,26
Nashik,S003,2023-01-28,21
Nashik,S003,2023-01-29,24
Nashik,S003,2023-01-30,17
Nashik,S004,2023-01-01,67
Nashik,S004,2023-01-02,24
Nashik,S004,2023-01-03,25
Nashik,S004,2023-01-04,24
Nashik,S004,2023-01-05,24
Nashik,S004,2023-01-06,21
Nashik,S004,2023-01-07,20
Nashik,S004,2023-01-08,23
Nashik,S004,2023-01-09,23
Nashik,S004,2023-01-10,20
Nashik,S004,2023-01-11,16
Nashik,S004,2023-01-12,17
Nashik,S004,2023-01-13,26
Nashik,S004,2023-01-14,20
Nashik,S004,2023-01-15,22
Nashik,S004,2023-01-16,17
Nashik,S004,2023-01-17,21
Nashik,S004,2023-01-18,27
Nashik,S004,2023-01-19,21
Nashik,S004,2023-01-20,20
Nashik,S004,2023-01-21,25
Nashik,S004,2023-01-22,24
Nashik,S004,2023-01-23,27
Nashik,S004,2023-01-24,23
Nashik,S004,2023-01-25,24
Nashik,S004,2023-01-26,26
Nashik,S004,2023-01-27,21
Nashik,S004,2023-01-28,23
Nashik,S004,2023-01-29,26
Nashik,S004,2023-01-30,25
Nashik,S005,2023-01-01,23
Nashik,S005,2023-01-02,22
Nashik,S005,2023-01-03,29
Nashik,S005,2023-01-04,17
Nashik,S005,2023-01-05,23
Nashik,S005,2023-01-06,20
Nashik,S005,2023-01-07,18
Nashik,S005,2023-01-08,25
Nashik,S005,2023-01-09,25
Nashik,S005,2023-01-10,19
Nashik,S005,2023-01-11,21
Nashik,S005,2023-01-12,24
Nashik,S005,2023-01-13,27
Nashik,S005,2023-01-14,23
Nashik,S005,2023-01-15,25
Nashik,S005,2023-01-16,25
Nashik,S005,2023-01-17,26
Nashik,S005,2023-01-18,20
Nashik,S005,2023-01-19,16
Nashik,S005,2023-01-20,25
Nashik,S005,2023-01-21,26
Nashik,S005,2023-01-22,22
Nashik,S005,2023-01-23,20
Nashik,S005,2023-01-24,18
Nashik,S005,2023-01-25,25
Nashik,S005,2023-01-26,20
Nashik,S005,2023-01-27,22
Nashik,S005,2023-01-28,27
Nashik,S005,2023-01-29,25
Nashik,S005,2023-01-30,24
Nashik,ME001,2023-01-01,22
Nashik,ME001,2023-01-02,22
Nashik,ME001,2023-01-03,29
Nashik,ME001,2023-01-04,20
Nashik,ME001,2023-01-05,19
Nashik,ME001,2023-01-06,26
Nashik,ME001,2023-01-07,21
Nashik,ME001,2023-01-08,20
Nashik,ME001,2023-01-09,19
Nashik,ME001,2023-01-10,23
Nashik,ME001,2023-01-11,18
Nashik,ME001,2023-01-12,24
Nashik,ME001,2023-01-13,19
Nashik,ME001,2023-01-14,26
Nashik,ME001,2023-01-15,21
Nashik,ME001,2023-01-16,24
Nashik,ME001,2023-01-17,16
Nashik,ME001,2023-01-18,18
Nashik,ME001,2023-01-19,20
Nashik,ME001,2023-01-20,16
Nashik,ME001,2023-01-21,19
Nashik,ME001,2023-01-22,18
Nashik,ME001,2023-01-23,26
Nashik,ME001,2023-01-24,24
Nashik,ME001,2023-01-25,27
Nashik,ME001,2023-01-26,18
Nashik,ME001,2023-01-27,17
Nashik,ME001,2023-01-28,28
Nashik,ME001,2023-01-29,24
Nashik,ME001,2023-01-30,25
Nashik,ME002,2023-01-01,20
Nashik,ME002,2023-01-02,22
Nashik,ME002,2023-01-03,20
Nashik,ME002,2023-01-04,25
Nashik,ME002,2023-01-05,27
Nashik,ME002,2023-01-06,20
Nashik,ME002,2023-01-07,21
Nashik,ME002,2023-01-08,18
Nashik,ME002,2023-01-09,24
Nashik,ME002,2023-01-10,22
Nashik,ME002,2023-01-11,19
Nashik,ME002,2023-01-12,25
Nashik,ME002,2023-01-13,25
Nashik,ME002,2023-01-14,18
Nashik,ME002,2023-01-15,22
Nashik,ME002,2023-01-16,24
Nashik,ME002,2023-01-17,19
Nashik,ME002,2023-01-18,23
Nashik,ME002,2023-01-19,20
Nashik,ME002,2023-01-20,22
Nashik,ME002,2023-01-21,18
Nashik,ME002,2023-01-22,21
Nashik,ME002,2023-01-23,20
Nashik,ME002,2023-01-24,17
Nashik,ME002,2023-01-25,18
Nashik,ME002,2023-01-26,25
Nashik,ME002,2023-01-27,22
Nashik,ME002,2023-01-28,17
Nashik,ME002,2023-01-29,27
Nashik,ME002,2023-01-30,20
Nashik,ME003,2023-01-01,23
Nashik,ME003,2023-01-02,21
Nashik,ME003,2023-01-03,22
Nashik,ME003,2023-01-04,23
Nashik,ME003,2023-01-05,19
Nashik,ME003,2023-01-06,24
Nashik,ME003,2023-01-07,26
Nashik,ME003,2023-01-08,22
Nashik,ME003,2023-01-09,25
Nashik,ME003,2023-01-10,23
Nashik,ME003,2023-01-11,20
Nashik,ME003,2023-01-12,19
Nashik,ME003,2023-01-13,25
Nashik,ME003,2023-01-14,21
Nashik,ME003,2023-01-15,24
Nashik,ME003,2023-01-16,20
Nashik,ME003,2023-01-17,19
Nashik,ME003,2023-01-18,18
Nashik,ME003,2023-01-19,21
Nashik,ME003,2023-01-20,17
Nashik,ME003,2023-01-21,26
Nashik,ME003,2023-01-22,22
Nashik,ME003,2023-01-23,23
Nashik,ME003,2023-01-24,19
Nashik,ME003,2023-01-25,28
Nashik,ME003,2023-01-26,19
Nashik,ME003,2023-01-27,20
Nashik,ME003,2023-01-28,25
Nashik,ME003,2023-01-29,27
Nashik,ME003,2023-01-30,17
Nashik,ME004,2023-01-01,24
Nashik,ME004,2023-01-02,23
Nashik,ME004,2023-01-03,18
Nashik,ME004,2023-01-04,16
Nashik,ME004,2023-01-05,18
Nashik,ME004,2023-01-06,18
Nashik,ME004,2023-01-07,21
Nashik,ME004,2023-01-08,18
Nashik,ME004,2023-01-09,21
Nashik,ME004,2023-01-10,16
Nashik,ME004,2023-01-11,23
Nashik,ME004,2023-01-12,18
Nashik,ME004,2023-01-13,17
Nashik,ME004,2023-01-14,21
Nashik,ME004,2023-01-15,22
Nashik,ME004,2023-01-16,27
Nashik,ME004,2023-01-17,23
Nashik,ME004,2023-01-18,26
Nashik,ME004,2023-01-19,20
Nashik,ME004,2023-01-20,19
Nashik,ME004,2023-01-21,28
Nashik,ME004,2023-01-22,19
Nashik,ME004,2023-01-23,23
Nashik,ME004,2023-01-24,25
Nashik,ME004,2023-01-25,28
Nashik,ME004,2023-01-26,18
Nashik,ME004,2023-01-27,21
Nashik,ME004,2023-01-28,18
Nashik,ME004,2023-01-29,26
Nashik,ME004,2023-01-30,18
Nashik,ME005,2023-01-01,18
Nashik,ME005,2023-01-02,24
Nashik,ME005,2023-01-03,29
Nashik,ME005,2023-01-04,21
Nashik,ME005,2023-01-05,21
Nashik,ME005,2023-01-06,19
Nashik,ME005,2023-01-07,29
Nashik,ME005,2023-01-08,17
Nashik,ME005,2023-01-09,23
Nashik,ME005,2023-01-10,17
Nashik,ME005,2023-01-11,16
Nashik,ME005,2023-01-12,25
Nashik,ME005,2023-01-13,18
Nashik,ME005,2023-01-14,23
Nashik,ME005,2023-01-15,20
Nashik,ME005,2023-01-16,27
Nashik,ME005,2023-01-17,25
Nashik,ME005,2023-01-18,22
Nashik,ME005,2023-01-19,18
Nashik,ME005,2023-01-20,22
Nashik,ME005,2023-01-21,26
Nashik,ME005,2023-01-22,21
Nashik,ME005,2023-01-23,25
Nashik,ME005,2023-01-24,22
Nashik,ME005,2023-01-25,19
Nashik,ME005,2023-01-26,29
Nashik,ME005,2023-01-27,21
Nashik,ME005,2023-01-28,23
Nashik,ME005,2023-01-29,22
Nashik,ME005,2023-01-30,21
Nashik,K001,2023-01-01,17
Nashik,K001,2023-01-02,23
Nashik,K001,2023-01-03,18
Nashik,K001,2023-01-04,26
Nashik,K001,2023-01-05,19
Nashik,K001,2023-01-06,18
Nashik,K001,2023-01-07,17
Nashik,K001,2023-01-08,25
Nashik,K001,2023-01-09,21
Nashik,K001,2023-01-10,19
Nashik,K001,2023-01-11,25
Nashik,K001,2023-01-12,18
Nashik,K001,2023-01-13,28
Nashik,K001,2023-01-14,24
Nashik,K001,2023-01-15,19
Nashik,K001,2023-01-16,19
Nashik,K001,2023-01-17,26
Nashik,K001,2023-01-18,18
Nashik,K001,2023-01-19,23
Nashik,K001,2023-01-20,22
Nashik,K001,2023-01-21,26
Nashik,K001,2023-01-22,19
Nashik,K001,2023-01-23,19
Nashik,K001,2023-01-24,20
Nashik,K001,2023-01-25,21
Nashik,K001,2023-01-26,22
Nashik,K001,2023-01-27,19
Nashik,K001,2023-01-28,21
Nashik,K001,2023-01-29,24
Nashik,K001,2023-01-30,20
Nashik,K002,2023-01-01,28
Nashik,K002,2023-01-02,21
Nashik,K002,2023-01-03,24
Nashik,K002,2023-01-04,25
Nashik,K002,2023-01-05,19
Nashik,K002,2023-01-06,22
Nashik,K002,2023-01-07,25
Nashik,K002,2023-01-08,18
Nashik,K002,2023-01-09,24
Nashik,K002,2023-01-10,20
Nashik,K002,2023-01-11,25
Nashik,K002,2023-01-12,24
Nashik,K002,2023-01-13,17
Nashik,K002,2023-01-14,25
Nashik,K002,2023-01-15,25
Nashik,K002,2023-01-16,20
Nashik,K002,2023-01-17,24
Nashik,K002,2023-01-18,23
Nashik,K002,2023-01-19,20
Nashik,K002,2023-01-20,22
Nashik,K002,2023-01-21,27
Nashik,K002,2023-01-22,21
Nashik,K002,2023-01-23,26
Nashik,K002,2023-01-24,20
Nashik,K002,2023-01-25,27
Nashik,K002,2023-01-26,25
Nashik,K002,2023-01-27,22
Nashik,K002,2023-01-28,22
Nashik,K002,2023-01-29,24
Nashik,K002,2023-01-30,22
Nashik,K003,2023-01-01,24
Nashik,K003,2023-01-02,21
Nashik,K003,2023-01-03,21
Nashik,K003,2023-01-04,22
Nashik,K003,2023-01-05,21
Nashik,K003,2023-01-06,22
Nashik,K003,2023-01-07,20
Nashik,K003,2023-01-08,21
Nashik,K003,2023-01-09,24
Nashik,K003,2023-01-10,22
Nashik,K003,2023-01-11,27
Nashik,K003,2023-01-12,18
Nashik,K003,2023-01-13,27
Nashik,K003,2023-01-14,20
Nashik,K003,2023-01-15,20
Nashik,K003,2023-01-16,21
Nashik,K003,2023-01-17,25
Nashik,K003,2023-01-18,27
Nashik,K003,2023-01-19,21
Nashik,K003,2023-01-20,21
Nashik,K003,2023-01-21,25
Nashik,K003,2023-01-22,24
Nashik,K003,2023-01-23,24
Nashik,K003,2023-01-24,24
Nashik,K003,2023-01-25,23
Nashik,K003,2023-01-26,20
Nashik,K003,2023-01-27,28
Nashik,K003,2023-01-28,20
Nashik,K003,2023-01-29,19
Nashik,K003,2023-01-30,21
Nashik,K004,2023-01-01,23
Nashik,K004,2023-01-02,20
Nashik,K004,2023-01-03,26
Nashik,K004,2023-01-04,20
Nashik,K004,2023-01-05,20
